datetime,Open,High,Low,Close,Volume,SMA5,SMA100,RSI,SMA_Signal,RSI_Signal,Combined_Signal,SMA5_gt_SMA100,Position,Entry_Price,PnL,Trade_Id,Capital,Position_Size,Daily_Return,Cummax,Drawdown,Date
2025-04-20 20:05:00,84723.0,84937.0,84723.0,84906.0,10.18084191,84707.2,84479.0,80.6390977443609,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:10:00,84906.0,84947.0,84861.0,84947.0,2.35375071,84775.0,84487.92,81.9614711033275,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:15:00,84946.0,85164.0,84880.0,85164.0,21.2943095,84877.4,84498.31,89.54248366013071,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:20:00,85169.0,85202.0,85076.0,85130.0,2.83993255,84974.0,84507.09,89.77719528178244,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:25:00,85127.0,85131.0,85077.0,85111.0,0.30476868,85051.6,84515.59,86.56509695290859,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:30:00,85111.0,85187.0,85039.0,85039.0,7.656758689999999,85078.2,84522.92,80.74935400516796,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:35:00,85060.0,85079.0,85040.0,85066.0,0.06860366,85102.0,84530.53,82.84625158831004,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:40:00,85040.0,85201.0,85039.0,85169.0,8.40858328,85103.0,84538.54,84.39306358381504,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:45:00,85181.0,85229.0,85100.0,85100.0,2.45988098,85097.0,84545.56,78.08807733619764,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:50:00,85101.0,85128.0,85070.0,85079.0,7.14119696,85090.6,84551.76,76.76874340021119,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 20:55:00,85069.0,85119.0,85049.0,85117.0,1.14695079,85106.2,84559.03,76.8177028451001,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 21:00:00,85179.0,85202.0,85050.0,85050.0,14.78329107,85103.0,84565.85,70.47325102880659,-1,-1,-1,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 21:05:00,85053.0,85055.0,84979.0,84979.0,3.47168294,85065.0,84572.23,65.99229287090559,-1,0,0,True,-1,0.0,0.0,0,103.82490464540236,0.0,0.0,106.16851794075676,-2.2074465583688045,2025-04-20
2025-04-20 21:10:00,84979.0,84979.0,84967.0,84967.0,0.59472059,85038.4,84578.59,62.525667351129364,-1,0,0,True,-1,0.0,0.1463302385944283,0,103.97123488399679,0.0,0.0014093943942852238,106.16851794075676,-2.069618281745329,2025-04-20
2025-04-20 21:15:00,84967.0,85014.0,84957.0,85006.0,1.22306824,85023.8,84584.95,56.02409638554217,-1,0,0,True,-1,0.0,-0.4756404412645704,0,103.49559444273221,0.0,-0.004574731095530971,106.16851794075676,-2.5176234441890455,2025-04-20
2025-04-20 21:20:00,85006.0,85006.0,84927.0,84927.0,1.4267310500000001,84985.8,84590.35,48.8479262672811,-1,0,0,True,-1,0.0,0.963034756660077,0,104.45862919939229,0.0,0.00930507971711747,106.16851794075676,-1.6105421593231652,2025-04-20
2025-04-20 21:25:00,84928.0,85015.0,84928.0,84998.0,0.07729114000000001,84975.4,84597.15,38.50415512465374,-1,0,0,True,-1,0.0,-0.8663173583701598,0,103.59231184102214,0.0,-0.008293401560119151,106.16851794075676,-2.4265254424783174,2025-04-20
2025-04-20 21:30:00,84998.0,85090.0,84998.0,85090.0,7.65692856,84997.6,84605.67,47.43589743589743,-1,0,0,True,-1,0.0,-1.1216143867968118,0,102.47069745422533,0.0,-0.010827197181563886,106.16851794075676,-3.4829726912029164,2025-04-20
2025-04-20 21:35:00,85090.0,85182.0,85066.0,85109.0,4.72242451,85026.0,84614.79,49.871794871794876,-1,0,0,True,-1,0.0,-0.2313873051717814,0,102.23931014905355,0.0,-0.002258082660900662,106.16851794075676,-3.7009161170505824,2025-04-20
2025-04-20 21:40:00,85119.0,85120.0,85032.0,85113.0,0.11933244,85047.4,84623.01,55.19662921348315,-1,0,0,True,-1,0.0,-0.04870224200932891,0,102.19060790704422,0.0,-0.00047635534647416655,106.16851794075676,-3.7467887005187848,2025-04-20
2025-04-20 21:45:00,85070.0,85128.0,85066.0,85107.0,0.3531073,85083.4,84630.61,52.96671490593343,-1,0,0,True,-1,0.0,0.07304992977286622,0,102.26365783681709,0.0,0.0007148399571055286,106.16851794075676,-3.6779830590821896,2025-04-20
2025-04-20 21:50:00,85082.0,85082.0,85043.0,85043.0,0.03807821,85092.4,84638.32,40.33742331288344,-1,0,0,True,-1,0.0,0.7792541840594968,0,103.04291202087659,0.0,0.007620049982007826,106.16851794075676,-2.944004475624588,2025-04-20
2025-04-20 21:55:00,85053.0,85058.0,84967.0,85001.0,10.891612890000001,85074.6,84644.16,42.08,-1,0,0,True,-1,0.0,0.51177040684484,0,103.55468242772143,0.0,0.004966575544188334,106.16851794075676,-2.4619685418363626,2025-04-20
2025-04-20 22:00:00,85006.0,85010.0,84876.0,84881.0,5.59339651,85029.0,84648.86,36.325966850828735,-1,0,0,True,-1,0.0,1.4629236533118344,0,105.01760608103326,0.0,0.014127064262235756,106.16851794075676,-1.0840425034149153,2025-04-20
2025-04-20 22:05:00,84880.0,84885.0,84815.0,84815.0,2.84915909,84969.4,84653.46,29.920212765957444,-1,1,0,True,-1,0.0,0.8057455190247237,0,105.82335160005799,0.0,0.0076724803496568406,106.16851794075676,-0.32511176325487984,2025-04-20
2025-04-20 22:10:00,84827.0,84902.0,84807.0,84902.0,0.55133349,84928.4,84658.71,40.41450777202073,-1,0,0,True,1,84902.0,-4.461838693612928,5,96.89967421283212,101.36151290644506,-0.08432616480482913,106.16851794075676,-8.73031281560957,2025-04-20
2025-04-20 22:15:00,84890.0,84900.0,84811.0,84851.0,0.5096691400000001,84890.0,84663.98,41.48936170212766,-1,0,0,True,1,0.0,-0.6088710699663963,0,96.29080314286573,0.0,-0.006283520299862566,106.16851794075676,-9.303807747794792,2025-04-20
2025-04-20 22:20:00,84847.0,84848.0,84682.0,84682.0,6.31749142,84826.2,84667.4,34.32343234323433,-1,0,0,True,1,0.0,-2.0188442895415744,0,94.27195885332415,0.0,-0.02096611746550947,106.16851794075676,-11.205354768228961,2025-04-20
2025-04-20 22:25:00,84686.0,84737.0,84686.0,84713.0,0.0823065,84792.6,84670.51,33.7402885682575,-1,0,0,True,1,0.0,0.37105959945440553,0,94.64301845277856,0.0,0.00393605483505155,106.16851794075676,-10.855854175537756,2025-04-20
2025-04-20 22:30:00,84712.0,84737.0,84685.0,84737.0,0.01995811,84777.0,84672.1,38.77068557919622,-1,0,0,True,1,0.0,0.2871668232449189,0,94.93018527602348,0.0,0.0030342103193612413,106.16851794075676,-10.585372088366531,2025-04-20
2025-04-20 22:35:00,84773.0,84773.0,84758.0,84772.0,0.025735429999999997,84751.0,84674.89,36.04938271604938,-1,0,0,True,1,0.0,0.418666338403009,0,95.3488516144265,0.0,0.004410255148935782,106.16851794075676,-10.191030765229069,2025-04-20
2025-04-20 22:40:00,84772.0,84799.0,84771.0,84798.0,0.03216076,84740.4,84678.03,30.376344086021504,-1,0,0,True,1,0.0,0.31088087287873023,0,95.65973248730522,0.0,0.003260457442485709,106.16851794075676,-9.898212443085585,2025-04-20
2025-04-20 22:45:00,84799.0,84804.0,84773.0,84782.0,0.07530853,84760.4,84680.82,27.935222672064768,-1,1,0,True,1,0.0,-0.19125264823499621,0,95.46847983907023,0.0,-0.0019993015165536976,106.16851794075676,-10.078353083592326,2025-04-20
2025-04-20 22:50:00,84789.0,84827.0,84769.0,84826.0,0.05400935,84783.0,84683.0,31.626120358514726,-1,0,0,True,1,0.0,0.0,0,95.46847983907023,0.0,0.0,106.16851794075676,-10.078353083592326,2025-04-20
2025-04-20 22:55:00,84834.0,84839.0,84801.0,84830.0,0.06629797,84801.6,84685.57,32.22079589216945,-1,0,0,True,1,0.0,0.04779737953290032,0,95.51627721860312,0.0,0.0005006613660705206,106.16851794075676,-10.033332789007856,2025-04-20
2025-04-20 23:00:00,84884.0,85008.0,84884.0,85008.0,17.95149708,84848.8,84690.12,48.04031354983203,-1,0,0,True,1,0.0,2.1268830952902533,0,97.64316031389338,0.0,0.02226723190250146,106.16851794075676,-8.030024146725518,2025-04-20
2025-04-20 23:05:00,85008.0,85049.0,85007.0,85048.0,2.59173234,84898.8,84694.68,52.637485970819306,-1,0,0,True,1,0.0,0.4769504653982922,0,98.12011077929166,0.0,0.004884627493262572,106.16851794075676,-7.580785074117919,2025-04-20
2025-04-20 23:10:00,85048.0,85114.0,84988.0,85114.0,4.02939061,84965.2,84699.46,63.91875746714456,-1,0,0,True,1,0.0,0.7865981389127756,0,98.90670891820444,0.0,0.0080166862090294,106.16851794075676,-6.83988922837228,2025-04-20
2025-04-20 23:15:00,85115.0,85269.0,85113.0,85221.0,13.09343223,85044.2,84705.26,73.12072892938497,-1,-1,-1,True,1,0.0,1.2742535753212891,0,100.18096249352573,0.0,0.012883388692824571,106.16851794075676,-5.639671310634811,2025-04-20
2025-04-20 23:20:00,85216.0,85274.0,85157.0,85162.0,4.878205609999999,85110.6,84711.12,65.29411764705883,-1,0,0,True,-1,85162.0,3.10404859198555,7,106.38905967749682,103.28501108551127,0.061968831497025034,106.38905967749682,0.0,2025-04-20
2025-04-20 23:25:00,85180.0,85180.0,85068.0,85083.0,0.06591245999999999,85125.6,84717.09,63.2118451025057,-1,0,0,True,-1,0.0,0.9581169859509395,0,107.34717666344775,0.0,0.009005784888552748,107.34717666344775,0.0,2025-04-20
2025-04-20 23:30:00,85083.0,85140.0,84987.0,85059.0,0.68107873,85127.8,84722.36,75.7162346521146,-1,-1,-1,True,-1,0.0,0.29134377796413746,0,107.6385204414119,0.0,0.0027140329817667563,107.6385204414119,0.0,2025-04-20
2025-04-20 23:35:00,85041.0,85091.0,85009.0,85015.0,0.56229795,85108.0,84728.09,70.24128686327077,-1,-1,-1,True,-1,0.0,0.0,0,107.6385204414119,0.0,0.0,107.6385204414119,0.0,2025-04-20
2025-04-20 23:40:00,85023.0,85079.0,85023.0,85079.0,1.26304435,85079.6,84734.37,71.7557251908397,-1,-1,-1,True,-1,0.0,0.0,0,107.6385204414119,0.0,0.0,107.6385204414119,0.0,2025-04-20
2025-04-20 23:45:00,85145.0,85145.0,85044.0,85072.0,0.09686636,85061.6,84741.17,69.78891820580475,-1,0,0,True,-1,0.0,0.0,0,107.6385204414119,0.0,0.0,107.6385204414119,0.0,2025-04-20
2025-04-20 23:50:00,85081.0,85107.0,85062.0,85107.0,0.08277869,85066.4,84747.75,70.14341590612777,-1,-1,-1,True,-1,0.0,-0.424931280326417,0,107.21358916108548,0.0,-0.0039477621820127595,107.6385204414119,-0.3947762182012812,2025-04-20
2025-04-20 23:55:00,85128.0,85198.0,85128.0,85198.0,0.026602400000000002,85094.2,84754.97,74.70308788598575,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-20
2025-04-21 00:00:00,85197.0,85244.0,85134.0,85180.0,0.15062751,85127.2,84762.04,71.69117647058823,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:05:00,85251.0,85300.0,85228.0,85275.0,1.50677365,85166.4,84770.55,74.53142227122382,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:10:00,85284.0,85345.0,85276.0,85317.0,8.87707822,85215.4,84780.38,70.03891050583658,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:15:00,85328.0,85469.0,85328.0,85468.0,12.936160019999999,85287.6,84791.47,73.80952380952381,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:20:00,85467.0,85538.0,85425.0,85536.0,12.31560064,85355.2,84803.66,73.86877828054298,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:25:00,85535.0,86262.0,85533.0,86184.0,59.97520955,85556.0,84821.47,83.78947368421052,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:30:00,86277.0,86788.0,86277.0,86763.0,29.50813495,85853.6,84844.76,91.15681233933162,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:35:00,86786.0,86794.0,86224.0,86331.0,2.46587761,86056.4,84863.25,77.15404699738903,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
2025-04-21 00:40:00,86378.0,86739.0,86366.0,86659.0,5.11219684,86294.6,84884.25,80.7455803228286,-1,-1,-1,True,-1,0.0,0.0,0,107.21358916108548,0.0,0.0,107.6385204414119,-0.3947762182012812,2025-04-21
